,popularity,acousticness,danceability,energy,liveness,loudness,tempo,name,clusters
7613,74,0.14,0.655,0.74,0.106,-4.081,182.105,"Sit Still, Look Pretty",43
7614,0,8.75e-05,0.463,0.85,0.191,-3.848,157.984,Hollywood,78
7615,0,0.1,0.245,0.65,0.0747,-2.236,181.607,Hjerteknuser,14
7616,0,0.00347,0.591,0.761,0.13,-8.296,153.99,Paradis,84
7617,63,0.022,0.49,0.716,0.0526,-6.681,74.988,You Don't Know Her Like I Do,28
7618,78,0.132,0.817,0.599,0.0873,-9.249,108.873,Eye of the Tiger,16
7619,43,0.179,0.597,0.517,0.307,-6.963,92.035,Imma Be,20
7620,60,0.282,0.556,0.481,0.216,-7.663,149.025,Envy Me,62
7621,0,0.231,0.838,0.568,0.0839,-8.918,126.997,Too Cold,4
7622,72,0.0315,0.625,0.877,0.672,-7.176,192.296,Dirty Harry,69
7623,76,0.105,0.928,0.481,0.176,-9.35,134.007,Fake Love,58
7624,53,0.443,0.623,0.427,0.1,-14.58,99.167,Seasons in the Sun,77
7625,43,0.00336,0.582,0.921,0.41,-6.137,119.182,High Road,0
7626,0,0.743,0.601,0.537,0.143,-9.464,144.994,"Welcome Home, Son",19
7627,0,0.893,0.465,0.306,0.0827,-10.785,144.195,Safe & Sound - The Hunger Games/Soundtrack Version,59
7628,0,0.0848,0.375,0.889,0.136,-3.704,199.669,Simple,14
7629,77,0.00321,0.482,0.786,0.446,-5.735,126.755,Carry on Wayward Son,0
7630,35,0.016,0.65,0.826,0.334,-6.107,147.341,White Wedding - Pt. 1 / Remastered 2002,0
7631,64,0.00177,0.813,0.983,0.502,-5.515,125.007,Ya Kidding,7
7632,69,0.6,0.526,0.509,0.144,-10.893,138.318,American Pie,55
7633,17,0.861,0.703,0.496,0.0994,-8.168,112.983,TOOTIMETOOTIMETOOTIME - Acoustic,19
7634,0,0.329,0.642,0.947,0.111,-4.802,109.996,Shuffle,13
7635,61,0.00878,0.504,0.719,0.075,-9.155,102.144,Radar Love,3
7636,65,0.262,0.606,0.775,0.1,-4.269,164.02,Sugar Wraith,43
7637,67,0.0202,0.835,0.648,0.308,-8.15,99.701,Fly,20
7638,0,0.33,0.505,0.698,0.0966,-5.563,115.013,No. 1 Party Anthem,13
7639,0,0.851,0.551,0.27,0.0966,-12.808,128.221,Your Song,59
7640,79,0.135,0.482,0.706,0.105,-5.762,92.513,Girl on Fire,65
7641,63,0.0678,0.604,0.788,0.127,-3.673,126.06,Titanium (feat. Sia),76
7642,0,0.0778,0.696,0.743,0.0581,-3.838,122.978,By Your Side,83
7643,38,0.236,0.304,0.256,0.116,-17.898,147.459,I Started A Joke,75
7644,71,0.0524,0.437,0.94,0.222,-6.946,151.417,Just Like Heaven,5
7645,0,0.221,0.508,0.785,0.142,-7.286,147.073,Space Song,71
7646,46,0.321,0.667,0.492,0.0744,-8.612,95.976,Sweatshirt,49
7647,72,0.0293,0.447,0.694,0.167,-4.637,175.868,Irreplaceable,47
7648,0,0.00366,0.654,0.928,0.139,-3.406,130.951,Bodies,83
7649,2,0.267,0.615,0.369,0.102,-11.643,87.206,Here With Me - Chillin with the Family Mix,10
7650,0,0.106,0.711,0.861,0.112,-2.905,118.004,Dance The Night Away,27
7651,78,0.0287,0.414,0.857,0.343,-4.078,128.024,Blame (feat. John Newman),0
7652,0,0.453,0.507,0.493,0.241,-8.786,127.671,The Night They Drove Old Dixie Down - Remastered 2000,66
7653,58,0.117,0.762,0.797,0.202,-2.71,122.066,Tell Me You Love Me,76
7654,57,0.526,0.794,0.977,0.0616,-5.637,150.008,Tunak Tunak Tun,89
7655,74,0.142,0.929,0.463,0.0634,-8.651,124.084,Buffalo Soldier,58
7656,67,0.00224,0.529,0.768,0.297,-5.51,127.316,You Shook Me All Night Long,0
7657,0,0.162,0.284,0.446,0.166,-11.035,117.387,Hold On,8
7658,57,0.0104,0.492,0.873,0.0895,-3.193,91.078,Christ In Me,65
7659,53,0.583,0.717,0.49,0.323,-7.584,135.02,Body Gold,33
7660,46,0.00947,0.436,0.524,0.114,-7.754,128.02,Strobe,81
7661,0,0.272,0.574,0.405,0.101,-7.606,75.952,Free - Greatest Hits Version,32
7662,0,0.345,0.602,0.304,0.0969,-9.948,73.329,Easy,10
7663,73,0.2,0.421,0.751,0.17,-9.584,89.839,Break on Through (To the Other Side),3
7664,40,0.194,0.516,0.962,0.559,-2.528,131.818,Night of the Demon,86
7665,54,0.0984,0.396,0.671,0.0844,-6.953,156.072,The Proof of Your Love,17
7666,70,0.352,0.746,0.703,0.331,-4.179,166.043,Celoso,5
7667,0,0.0948,0.701,0.898,0.305,-4.075,123.989,1999 - Alphalove Remix,44
7668,38,0.758,0.529,0.146,0.1,-15.114,143.603,I Shall Be Released - Studio Outtake - 1971,99
7669,56,0.0958,0.742,0.657,0.0895,-7.589,140.804,It's Still Rock and Roll to Me,43
7670,58,0.684,0.34,0.144,0.101,-14.502,81.179,Delicate,29
7671,51,0.232,0.773,0.721,0.0349,-12.574,110.383,Keep It Comin' Love,39
7672,55,0.0254,0.731,0.817,0.147,-3.906,127.952,Valkyrie,70
7673,0,0.959,0.685,0.35,0.605,-8.079,133.615,Lovesick Blues - Show 9,21
7674,14,9.29e-06,0.272,0.996,0.132,-3.949,102.675,Outsider,13
7675,49,0.215,0.401,0.872,0.292,-4.91,78.443,"Take Me There - From ""The Rugrats Movie"" Soundtrack",92
7676,41,0.257,0.73,0.742,0.0875,-6.512,123.038,Next Year - RAC Remix,18
7677,68,0.124,0.582,0.606,0.151,-9.961,111.441,Drive,3
7678,76,0.182,0.776,0.763,0.077,-8.124,128.433,You Can Call Me Al,58
7679,60,0.328,0.685,0.692,0.153,-5.122,159.966,Robbery,43
7680,65,2.97e-05,0.426,0.934,0.113,-4.063,160.077,Avalanche,47
7681,0,0.0149,0.558,0.815,0.101,-4.171,97.548,Dopamine,13
7682,0,0.126,0.581,0.516,0.109,-10.449,99.995,Det ordnar seg for pappa,10
7683,45,0.00404,0.452,0.935,0.246,-3.294,148.004,Crashed,5
7684,69,0.00107,0.46,0.796,0.106,-4.501,100.011,Second Chance,65
7685,0,0.246,0.746,0.922,0.515,-5.014,86.961,Love The Way You Lie,87
7686,63,0.0638,0.547,0.878,0.106,-4.224,121.973,Dirt,57
7687,66,4.44e-05,0.553,0.991,0.179,-3.703,114.919,Land of Confusion,65
7688,0,0.153,0.717,0.7,0.141,-5.155,75.979,What Goes Around...Comes Around - Radio Edit,32
7689,51,0.222,0.884,0.826,0.0719,-3.672,94.997,Hide Away,70
7690,44,0.292,0.536,0.644,0.0802,-6.28,113.317,Aftertaste (feat. Opia),3
7691,48,0.000108,0.54,0.912,0.134,-5.678,146.033,Little Girl (feat. Julian Casablancas),57
7692,68,0.236,0.886,0.525,0.057,-7.39,145.99,Broccoli,62
7693,0,0.0208,0.579,0.314,0.111,-12.589,126.746,To Forgive - Remastered 2012,10
7694,13,2.56e-05,0.845,0.428,0.0822,-10.653,119.012,Ain't Nothin - Feat. Todd Williams,4
7695,75,0.00446,0.791,0.754,0.163,-3.729,125.014,California Gurls,70
7696,51,0.0553,0.425,0.862,0.221,-3.996,164.044,Courageous,5
7697,0,0.0957,0.598,0.667,0.25,-8.056,116.883,Black Metal,35
7698,0,0.112,0.17,0.152,0.0989,-22.01,123.18,Still...Living...Alive...,91
7699,0,0.994,0.576,0.234,0.106,-9.38,111.778,Where Did You Sleep Last Night,19
7700,48,0.0174,0.362,0.507,0.113,-11.229,146.641,Heart of the Sunrise - 2003 Remaster,81
7701,1,0.881,0.074,0.82,0.465,-28.861,79.182,Light Rainfall and Thunder,53
7702,45,0.00628,0.351,0.712,0.0768,-8.333,129.028,Undo,28
7703,82,0.171,0.753,0.657,0.112,-3.061,107.01,The Middle,96
7704,44,0.025,0.367,0.77,0.0722,-5.095,93.05,Brutal Love,82
7705,0,0.0271,0.675,0.719,0.0939,-6.393,110.388,Every Single Piece - LVNDSCAPE Remix,83
7706,70,0.00558,0.702,0.77,0.211,-9.411,118.034,Come Alive,58
7707,0,0.0179,0.398,0.616,0.116,-5.241,160.01,There For You,84
7708,0,0.255,0.81,0.446,0.0895,-8.882,109.65,Grease - From “Grease” Original Motion Picture Soundtrack,4
7709,0,0.397,0.502,0.507,0.151,-9.296,139.931,Gold,66
7710,0,0.869,0.583,0.441,0.117,-10.321,135.037,Runaway,19
7711,59,0.0159,0.555,0.924,0.075,-4.93,87.606,Her Diamonds,65
7712,60,0.00791,0.619,0.858,0.173,-5.28,106.017,Sun Comes Up (feat. James Arthur),65
7713,0,0.0423,0.854,0.903,0.316,-6.821,131.02,Cha Cha Slide,44
7714,83,0.0401,0.728,0.859,0.111,-5.237,65.043,Baby,96
7715,0,0.724,0.754,0.449,0.162,-14.013,82.751,In the Summertime,11
7716,75,0.13,0.598,0.676,0.112,-9.211,114.169,Smoke On The Water - Remastered 2012,96
7717,1,0.21,0.746,0.862,0.225,-6.11,122.011,Fake ID,44
7718,46,0.483,0.24,0.363,0.143,-7.713,161.719,Jesus I Believe,67
7719,0,0.104,0.567,0.684,0.0683,-6.124,189.88,Paper Love,84
7720,0,0.864,0.648,0.459,0.366,-15.123,119.984,Break Apart,11
7721,75,0.0504,0.765,0.476,0.165,-13.487,114.02,I Won't Back Down,39
7722,74,0.155,0.408,0.48,0.0877,-11.017,156.344,Can't Fight This Feeling,81
7723,56,0.171,0.518,0.744,0.109,-7.106,98.022,Shoulders,65
7724,5,0.141,0.449,0.901,0.128,-7.711,125.148,Sweet Child O' Mine,83
7725,3,0.00736,0.396,0.343,0.216,-37.185,99.699,Crackling Camp Fire Medium Distance,46
7726,54,0.0534,0.732,0.785,0.388,-5.081,121.987,Decisions (feat. Maia Wright),9
7727,71,0.0862,0.81,0.582,0.207,-5.098,95.004,COFFEE BEAN,20
7728,48,0.185,0.621,0.543,0.115,-8.51,122.995,These Things,18
7729,75,0.0156,0.841,0.639,0.0545,-6.052,99.002,Tuesday (feat. Danelle Sandoval),16
7730,0,0.109,0.718,0.703,0.208,-7.162,87.975,Loud Pipes,32
7731,30,0.000931,0.547,0.878,0.191,-4.65,140.07,All In,57
7732,39,0.0435,0.5,0.639,0.176,-5.449,138.435,Slow (feat. Noah Cyrus),17
7733,67,0.0358,0.704,0.777,0.151,-5.729,111.921,All Night (feat. Knox Fortune),96
7734,48,0.000583,0.419,0.983,0.163,-4.073,147.584,King for a Day,5
7735,56,0.342,0.558,0.579,0.0989,-8.05,167.812,Sunny Came Home,24
7736,61,0.337,0.555,0.902,0.152,-7.918,156.108,"Yoshimi Battles the Pink Robots, Pt. 1",89
7737,45,0.105,0.333,0.497,0.129,-15.606,81.681,Autobahn - 2009 Remaster,88
7738,60,0.103,0.367,0.739,0.0912,-7.987,175.877,The Lion and the Lamb,47
7739,0,0.00569,0.507,0.859,0.696,-6.866,93.022,Monument - The Inevitable End Version,87
7740,20,0.0471,0.459,0.925,0.133,-2.415,148.054,C'est la vie,57
7741,69,0.88,0.675,0.166,0.0461,-22.602,68.837,Don't Worry Be Happy,95
7742,2,0.0273,0.593,0.398,0.231,-13.301,98.728,Greenland,10
7743,60,0.0245,0.597,0.685,0.182,-6.371,122.002,Headlights (feat. Ilsey),18
7744,54,0.43,0.172,0.28,0.131,-11.877,116.94,Blackout,29
7745,42,0.89,0.179,0.154,0.371,-21.45,94.248,The Rains of Castamere (From the HBO® Series Game Of Thrones - Season 4),34
7746,76,0.00583,0.284,0.704,0.0424,-7.276,191.702,This Is Me,47
7747,47,0.458,0.556,0.592,0.0637,-7.378,94.887,Rainy Day Women #12 & 35,36
7748,66,0.0028,0.778,0.899,0.0263,-6.552,119.995,Short Skirt / Long Jacket,58
7749,69,0.0339,0.388,0.633,0.104,-4.769,173.947,For the First Time,47
7750,46,0.00723,0.36,0.855,0.364,-4.044,147.766,When Mercy Found Me,5
7751,32,0.135,0.729,0.574,0.353,-8.163,95.006,New You,20
7752,0,0.00502,0.39,0.642,0.296,-5.266,92.397,Sweet Dreams (Are Made Of This),1
7753,0,0.264,0.916,0.873,0.102,-6.695,122.994,Stuck,48
7754,0,0.0298,0.643,0.801,0.0719,-4.921,95.988,Nothing's Gonna Stop Us Now,13
7755,56,0.0316,0.594,0.756,0.222,-8.82,143.301,The Heart Of Rock And Roll,43
7756,75,0.285,0.458,0.696,0.123,-4.742,174.141,On & On,56
7757,19,0.0241,0.593,0.862,0.042,-4.005,97.061,Volcanology,13
7758,25,4.23e-06,0.417,0.814,0.195,-5.942,85.364,Half-Lid (A Warning),82
7759,78,0.416,0.554,0.783,0.631,-5.852,105.39,9 to 5,7
7760,31,0.207,0.818,0.713,0.233,-6.044,106.005,Hard to Say No,9
7761,54,0.0505,0.589,0.669,0.131,-4.835,92.06,Come to Me,96
7762,46,0.383,0.619,0.915,0.14,-3.862,124.03,Nights Like This (feat. Ty Dolla $ign) - Jay Pryor Remix,89
7763,0,0.0105,0.681,0.603,0.159,-5.533,79.007,Cool,32
7764,11,0.00941,0.311,0.887,0.281,-2.578,175.483,Tomorrow,14
7765,43,0.231,0.691,0.573,0.716,-12.651,131.817,Trapped In A Box,50
7766,75,0.154,0.61,0.893,0.021,-3.681,104.031,Ain't It Fun,65
7767,69,0.0409,0.509,0.827,0.12,-7.715,135.601,Hurricane,57
7768,75,0.135,0.747,0.716,0.251,-2.457,125.008,Starships,76
7769,46,0.447,0.668,0.467,0.124,-10.914,91.961,Brothers,49
7770,63,0.0194,0.671,0.82,0.361,-5.796,122.361,Grace Kelly,9
7771,66,0.0632,0.623,0.493,0.104,-7.727,81.019,Lights Down Low,36
7772,72,0.168,0.612,0.601,0.117,-7.089,147.018,Roses (with Juice WRLD feat. Brendon Urie),43
7773,0,0.0211,0.701,0.74,0.104,-5.259,99.992,2AM - Matoma Remix,27
7774,49,0.163,0.47,0.852,0.281,-5.874,168.063,I'll Name the Dogs,5
7775,50,0.217,0.871,0.754,0.122,-5.771,110.97,Wonderful Life (Mi Oh My) - From the Angry Birds Movie Original Motion Picture Soundtrack,70
7776,28,6.94e-05,0.28,0.996,0.192,-5.2,114.552,Struck a Nerve,82
7777,35,0.0208,0.723,0.869,0.0536,-5.001,118.6,Then The Morning Comes,18
7778,0,0.0101,0.464,0.818,0.192,-6.386,161.841,Red Eyes,78
7779,66,0.456,0.705,0.78,0.115,-6.267,142.028,Geronimo,89
7780,64,0.296,0.764,0.548,0.0769,-7.627,151.02,Smithereens,62
7781,63,0.025,0.734,0.766,0.108,-4.485,127.986,We Found Love,70
7782,73,0.781,0.565,0.245,0.0998,-9.132,75.055,If I Could Fly,60
7783,20,0.698,0.594,0.241,0.121,-13.64,87.048,If You Were a Sailboat,77
7784,47,0.00795,0.526,0.873,0.339,-5.28,86.313,Rise,22
7785,69,0.00868,0.565,0.849,0.12,-3.516,102.034,Hymn for the Weekend - Seeb Remix,65
7786,80,0.0184,0.756,0.674,0.158,-6.518,111.995,"Me, Myself & I",58
7787,77,0.75,0.536,0.574,0.105,-6.705,87.194,Feathered Indians,97
7788,0,0.443,0.707,0.299,0.0976,-12.468,141.269,Old Man,11
7789,46,0.857,0.5,0.413,0.352,-12.254,119.199,Everybody Loves Somebody,21
7790,72,0.276,0.595,0.696,0.411,-5.921,88.013,Diet Mountain Dew,22
7791,21,0.761,0.172,0.00865,0.103,-35.107,117.838,Spirituality Deepening (Delta Binaural Beats),26
7792,0,0.977,0.0703,0.15,0.0898,-14.615,71.985,"Symphony in E Minor, Op. 64: Symphony No. 5 in E Minor, Op. 64",52
7793,75,0.487,0.726,0.449,0.0824,-9.206,130.388,Time After Time,33
7794,34,0.00503,0.534,0.878,0.367,-5.134,127.913,Tokyo,0
7795,51,0.518,0.39,0.266,0.218,-14.663,81.233,Ball and Chain,29
7796,0,0.0309,0.613,0.701,0.419,-3.777,124.085,Collide,44
7797,2,0.346,0.328,0.994,0.784,-28.917,77.793,Happy Under My Umbrella When It Starts Raining,15
7798,53,0.021,0.628,0.836,0.416,-4.776,120.045,Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack,0
7799,0,0.101,0.769,0.491,0.126,-8.509,140.021,Six Feet Under,12
7800,52,0.92,0.456,0.205,0.149,-8.437,117.663,Make It Without You,60
7801,63,0.224,0.477,0.712,0.118,-6.759,109.965,Like Gold,65
7802,57,0.00017,0.537,0.927,0.115,-3.322,102.445,"For a Pessimist, I'm Pretty Optimistic",65
7803,33,0.788,0.158,0.462,0.807,-10.894,75.381,Unintended - Live from Wembley Stadium,38
7804,73,0.0175,0.881,0.874,0.154,-4.505,107.891,Gettin' Jiggy Wit It,70
7805,24,0.0717,0.205,0.699,0.688,-1.677,116.239,Lucy in the Sky with Diamonds (feat. Miley Cyrus & Moby),40
7806,51,0.000181,0.524,0.857,0.0618,-3.947,120.005,Losing My Religion,57
7807,20,0.477,0.681,0.583,0.264,-7.201,106.921,About You,9
7808,68,0.887,0.389,0.396,0.0828,-7.999,171.86,The Times They Are A-Changin',67
7809,0,0.08,0.325,0.418,0.158,-6.052,190.738,Dig Down,8
7810,0,0.000622,0.43,0.773,0.138,-7.554,99.988,Wizard Motor,13
7811,75,0.00045,0.355,0.791,0.0969,-7.565,106.392,Man in the Box,28
7812,0,0.00786,0.498,0.598,0.111,-6.638,140.078,Legends Never Die (feat. Against the Current),12
7813,65,0.318,0.652,0.643,0.208,-5.667,104.932,Otherside,85
7814,0,0.959,0.417,0.102,0.891,-16.787,130.994,Unknown,38
7815,0,0.00345,0.268,0.99,0.115,-5.561,97.269,The Ballad Of Leonard And Charles,13
7816,47,0.127,0.492,0.823,0.0523,-8.526,94.342,Just To See You Smile,3
7817,47,0.0988,0.856,0.874,0.339,-8.037,122.416,Got To Give It Up - Pt. 1,9
7818,32,0.761,0.493,0.161,0.0953,-17.647,116.432,Spirit Ditch,99
7819,18,0.00551,0.423,0.798,0.394,-3.752,128.129,Angel's Punishment,2
7820,0,0.00484,0.428,0.933,0.139,-4.25,166.023,Red Sam,14
7821,0,9.03e-05,0.303,0.969,0.417,-2.466,109.384,Puritania - Studio,1
7822,40,0.0273,0.511,0.917,0.819,-3.239,100.123,You're On (feat. Kyan),86
7823,42,3.96e-05,0.627,0.825,0.193,-7.0,120.032,Ingenting,18
7824,85,0.00958,0.556,0.864,0.209,-5.87,105.143,In the End,65
7825,0,0.722,0.327,0.501,0.113,-8.885,115.199,When My Time Comes,23
7826,64,0.0068,0.544,0.648,0.503,-8.079,142.026,Pony,40
7827,34,0.0329,0.467,0.708,0.104,-5.252,200.001,You,47
7828,85,0.258,0.74,0.613,0.123,-4.88,75.023,SAD!,20
7829,15,0.183,0.527,0.647,0.11,-8.158,82.499,bad_news - Instrumental,32
7830,78,0.326,0.535,0.716,0.659,-5.025,94.379,I Love Rock 'N Roll,7
7831,0,0.00788,0.478,0.812,0.0987,-5.43,142.014,Letting Go,83
7832,43,0.0861,0.727,0.604,0.1,-4.556,85.013,4/17/1975,16
7833,0,0.85,0.59,0.26,0.117,-14.065,77.118,Skinny Love,11
7834,70,0.198,0.771,0.283,0.0888,-16.326,77.756,Fishin' in the Dark,39
7835,72,0.153,0.831,0.921,0.305,-2.383,108.002,Remember the Time,70
7836,77,0.00148,0.613,0.953,0.152,-3.435,105.046,Are You Gonna Be My Girl,65
7837,57,0.00038,0.451,0.951,0.261,-3.754,162.065,Somewhere I Belong,5
7838,0,0.161,0.737,0.779,0.0846,-7.267,109.994,"Dipso Calypso - feat Lady Cath, Original",27
7839,79,0.0185,0.636,0.815,0.163,-5.098,123.063,Sugar (feat. Francesco Yates),76
7840,57,0.00624,0.7,0.708,0.031,-4.952,122.029,Raise Your Glass,58
7841,64,0.000606,0.166,0.831,0.811,-8.469,167.518,Helter Skelter - Remastered 2009,69
7842,77,0.000202,0.602,0.905,0.117,-4.046,128.019,Uprising,76
7843,0,0.0144,0.465,0.271,0.105,-10.613,140.883,The 2 Miss Leavens,10
7844,67,0.0605,0.869,0.887,0.148,-4.505,129.221,Who Let The Dogs Out,70
7845,64,0.743,0.321,0.474,0.204,-9.383,121.199,The Lion Sleeps Tonight (Wimoweh),55
7846,80,0.00489,0.545,0.783,0.132,-4.261,174.084,Me And My Broken Heart,47
7847,51,0.0212,0.597,0.868,0.664,-5.095,160.021,Fly Away,69
7848,0,0.033,0.386,0.834,0.106,-5.408,181.961,Hus/hotell/slott brenner,14
7849,43,0.0405,0.813,0.58,0.349,-6.724,100.045,"Touchin, Lovin (feat. Nicki Minaj)",20
7850,0,0.000171,0.376,0.594,0.0527,-6.609,173.923,Ma Chouchoute,84
7851,43,0.231,0.782,0.329,0.107,-10.347,91.523,I Don't Mind,16
7852,12,0.012,0.497,0.806,0.127,-4.283,170.204,Friends,14
7853,38,0.0364,0.873,0.665,0.328,-8.727,135.058,Shoot (Bonus),9
7854,49,0.116,0.748,0.747,0.356,-6.238,120.038,Nottamun Town,9
7855,74,0.0702,0.554,0.666,0.106,-7.414,140.056,Wildest Dreams,43
7856,65,0.396,0.495,0.525,0.0961,-9.342,154.466,High Speed,24
7857,36,0.00152,0.538,0.843,0.477,-4.573,113.671,I Think I'm Paranoid,40
7858,0,0.166,0.666,0.868,0.0828,-6.188,97.039,"Hey, Soul Sister",13
7859,0,0.1,0.461,0.446,0.169,-7.703,139.868,You And Me,12
7860,77,0.0144,0.526,0.862,0.229,-6.003,90.052,Renegades,65
7861,58,0.0264,0.727,0.86,0.0485,-5.914,104.958,Baby I Won't,70
7862,48,0.00666,0.561,0.956,0.359,-4.045,99.473,Peacemaker,22
7863,66,0.00196,0.806,0.7,0.267,-5.269,111.215,Da Funk,9
7864,0,0.0153,0.584,0.679,0.174,-10.018,125.989,Endless Summer,12
7865,47,0.363,0.787,0.132,0.223,-16.174,104.928,Wish You Were Here,39
7866,0,0.301,0.678,0.679,0.112,-7.093,119.977,Bedroom Floor,12
7867,43,0.928,0.273,0.0835,0.132,-17.648,117.701,My Friends,72
7868,57,0.041,0.533,0.747,0.261,-5.678,124.97,Hurricane,0
7869,0,0.0026,0.389,0.706,0.686,-6.849,179.911,Feel the Love (feat. John Newman),63
7870,35,0.607,0.658,0.474,0.121,-9.289,123.014,Divisionary (Do The Right Thing),77
7871,14,0.0101,0.783,0.494,0.141,-8.467,146.047,Bella,4
7872,0,0.94,0.531,0.108,0.12,-18.584,96.46,In My Life,61
7873,1,0.114,0.697,0.809,0.183,-8.197,125.941,September,4
7874,46,0.0594,0.587,0.895,0.141,-3.166,131.962,Days Go By,76
7875,36,0.399,0.611,0.73,0.333,-4.942,146.15,Bathwater,0
7876,0,0.208,0.464,0.405,0.0749,-12.538,95.852,Dixieland Delight - Single Edit,10
7877,0,0.00748,0.827,0.821,0.115,-5.864,122.017,Telephone,27
7878,67,0.555,0.635,0.691,0.097,-4.862,82.142,Trumpets,54
7879,42,0.0739,0.251,0.642,0.114,-7.185,132.022,The Lightning Strike,64
7880,0,0.00339,0.713,0.79,0.485,-4.602,98.011,Lean On,87
7881,0,0.0468,0.52,0.785,0.698,-4.765,96.996,R U Mine?,87
7882,64,0.194,0.565,0.437,0.0656,-7.68,96.132,Goner,36
7883,0,0.0057,0.485,0.853,0.0842,-3.192,130.054,Live Your Life - Radio Edit,83
7884,0,0.264,0.728,0.858,0.158,-3.866,122.01,Places,27
7885,41,0.00908,0.596,0.841,0.259,-8.188,139.965,A Jagged Gorgeous Winter,0
7886,0,0.376,0.484,0.508,0.0961,-9.308,151.867,Wild World,8
7887,32,0.324,0.596,0.576,0.202,-6.941,80.035,Re: Your Brains,49
7888,0,0.00448,0.587,0.621,0.17,-6.562,151.95,Magrela Fever,84
7889,0,0.0365,0.909,0.517,0.0949,-6.063,136.012,Old Town Road,4
7890,49,0.00712,0.606,0.887,0.217,-6.085,155.994,Medieval Warfare,57
7891,0,0.00563,0.532,0.344,0.115,-13.057,91.834,Creep,10
7892,0,0.00322,0.613,0.739,0.0842,-7.779,128.18,The Only Way Is Up,83
7893,1,0.00728,0.625,0.726,0.318,-7.731,103.98,Stronger,1
7894,17,0.663,0.388,0.595,0.178,-9.799,190.043,1957,90
7895,56,0.018,0.572,0.913,0.293,-3.626,79.986,Cheers (Drink To That),22
7896,0,0.00352,0.674,0.772,0.256,-9.69,136.969,Better Off Alone - Hitradio Mix,84
7897,0,0.712,0.294,0.505,0.177,-6.631,76.208,Oh Woman Oh Man,23
7898,47,0.0019,0.551,0.732,0.0764,-6.081,145.107,Quesadilla,43
7899,54,0.103,0.378,0.903,0.134,-4.538,115.616,Old Alabama (feat. Alabama),82
7900,18,0.00228,0.61,0.916,0.185,-3.845,125.034,Just My Type - Nathan Jain Remix,83
7901,63,0.274,0.699,0.747,0.486,-3.453,126.001,Bills,0
7902,51,0.00996,0.852,0.321,0.0684,-17.139,119.378,Controversy,39
7903,71,0.0144,0.76,0.801,0.665,-3.769,109.919,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",7
7904,0,0.00647,0.508,0.977,0.351,-2.696,139.978,I'm Sorry,2
7905,0,0.0217,0.585,0.668,0.098,-3.816,137.981,Ten More Days,83
7906,54,0.158,0.412,0.717,0.089,-4.293,140.103,Needed You,57
7907,74,0.0181,0.739,0.807,0.295,-5.063,97.048,Never Say Never,22
7908,0,0.497,0.825,0.317,0.11,-12.39,103.001,Don’t Matter To Me,19
7909,0,0.883,0.465,0.277,0.465,-10.191,159.202,Blue Skies,31
7910,52,0.695,0.251,0.115,0.617,-20.223,70.645,"Pure Imagination - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",38
7911,2,0.000952,0.49,0.556,0.115,-8.993,110.529,Rosetta Stoned,12
7912,20,0.000331,0.449,0.83,0.305,-4.384,127.915,Wave Of Anguish,2
7913,44,0.000777,0.491,0.825,0.107,-5.503,171.658,Here In Your Bedroom,47
7914,69,0.695,0.445,0.537,0.0941,-8.532,122.764,Another Love,85
7915,19,0.00636,0.651,0.866,0.0918,-4.461,109.987,Because You Can (Jolene),83
7916,0,0.0379,0.889,0.462,0.0356,-8.768,110.586,I Can't Go For That (No Can Do) - (Original Version) - Remastered,4
7917,71,0.0993,0.66,0.748,0.283,-11.206,143.549,Burning Love,22
7918,61,0.0745,0.546,0.643,0.213,-4.069,181.838,Show Me Love - Radio Version,47
7919,37,0.00261,0.777,0.706,0.0417,-4.76,126.984,Holiday,18
7920,63,0.0155,0.566,0.587,0.111,-5.96,82.046,Across The Room (feat. Leon Bridges),96
7921,64,0.0228,0.5,0.844,0.455,-5.883,123.721,The Hardest Part,0
7922,60,0.000386,0.47,0.989,0.157,-3.857,106.479,Trippin' on a Hole in a Paper Heart,65
7923,0,0.0249,0.551,0.836,0.222,-5.182,147.954,Nothing To Do Town,78
7924,34,0.0217,0.508,0.877,0.124,-5.416,149.015,Amy Says,57
7925,0,0.98,0.556,0.18,0.11,-12.621,113.441,The Only Thing Worth Fighting For - From The HBO Series True Detective,59
7926,41,0.0214,0.53,0.825,0.0692,-5.904,126.788,Binge and Purge,57
7927,45,0.0077,0.178,0.785,0.239,-11.093,175.939,War,74
7928,0,0.205,0.55,0.563,0.0638,-9.659,134.559,The Devil Went Down To Georgia,12
7929,0,0.0234,0.538,0.953,0.113,-5.611,100.033,Fireside,13
7930,75,0.427,0.885,0.581,0.0759,-8.813,114.016,Stolen Dance,16
7931,65,0.319,0.542,0.915,0.171,-9.637,159.81,What I Like About You,89
7932,47,0.777,0.512,0.373,0.11,-11.765,120.059,Exile Vilify (From the Game Portal 2),77
7933,64,0.778,0.607,0.294,0.106,-11.836,76.083,Roads,97
7934,36,0.563,0.43,0.483,0.163,-7.939,143.933,Let Me Out,55
